,X1,X2,u,v,y
0,0.44868070247047465,-0.025485533547916717,0.0,0.0,3.6048809954333065
1,-1.3237209826174543,-0.38200212559187596,1.0,0.0,2.2104034498512455
2,-0.2557639225153192,0.23742518088530895,2.0,0.0,3.075311203810608
3,1.0770498900924914,1.1114887732663936,3.0,0.0,5.984442919469215
4,-0.8186987823884952,-1.5875996236575172,4.0,0.0,2.057722823854821
5,-1.4033481714420408,-1.8246953116618907,5.0,0.0,2.407360999846691
6,-1.910086701823353,1.6486175836720243,6.0,0.0,2.7773141126425775
7,-0.31910203094176914,-0.8069049415484288,7.0,0.0,2.6351535499439764
8,-1.0452714350142158,1.5310409558408984,8.0,0.0,2.67812578750375
9,-0.6493752324448305,-1.6425877589177476,9.0,0.0,2.692321442390976
10,1.9628498585235148,0.191268693250922,10.0,0.0,6.2568639249849145
11,-1.0490941843999089,1.3211470470720825,11.0,0.0,5.094147547363247
12,-1.6752293621951537,-0.4348951643878376,12.0,0.0,7.7139942943660875
13,0.6784009529865194,1.0668258720037151,13.0,0.0,2.7648600348263406
14,0.4849716776027879,0.5084375247991573,14.0,0.0,1.6656816826338021
15,-0.9029858791739263,-0.28429385873093516,15.0,0.0,6.430320870265608
16,-0.13511436042010772,-1.0276951047599785,16.0,0.0,2.8903959512751967
17,-1.5265289955068657,-1.3356502289595529,17.0,0.0,9.93202427417331
18,-1.7041697434271832,-0.93995979426448,18.0,0.0,12.094517589520612
19,1.6030967166427348,-1.181655021633123,19.0,0.0,-2.2055141056123175
20,1.1758502419185137,-0.334643193423811,20.0,0.0,-0.9974260102530386
21,1.3622785948971248,0.38775041306246427,21.0,0.0,0.14056009641141173
22,1.2608298298117626,1.0307580921673756,22.0,0.0,1.230949875241697
23,1.9638194053216407,0.6211023417559369,23.0,0.0,0.8750205330276046
24,0.30909531843071747,-1.7794761363556426,24.0,0.0,-1.6115602702503748
25,1.255067668145951,-1.3224670581328946,25.0,0.0,-2.1826593307928177
26,-0.3147284904031249,-0.5130904429817127,26.0,0.0,1.9337526360287183
27,-1.890208160747385,-1.4878843947924763,27.0,0.0,8.136373440894719
28,-0.18345342736612036,-0.198013401944225,28.0,0.0,2.7930683221729593
29,-1.5786956587396275,-1.9934693823663934,29.0,0.0,4.523678348344355
30,1.268880246219965,0.48669062658910756,30.0,0.0,4.328865590410591
31,0.7909109383825306,-1.655170068513733,31.0,0.0,-3.017359555991196
32,0.26114160535890596,1.5957975895109708,32.0,0.0,7.0949901603722205
33,-0.903090818205952,0.02098410414464702,33.0,0.0,4.1917811796226525
34,1.9938949747585974,1.2425895266485982,34.0,0.0,8.810254654879676
35,-1.447831787776256,-0.2301945777925467,35.0,0.0,5.730036273143898
36,0.46166274987248945,0.9002361573225692,36.0,0.0,5.808546772519295
37,-0.059854796646269914,-1.8637451337087794,37.0,0.0,-2.5661599047851134
38,-0.3798918564267728,1.015244262939277,38.0,0.0,5.606658176780585
39,0.9113963860060936,1.3065101436922926,39.0,0.0,6.290286199065646
40,-0.7087442980624408,0.8738644356906469,40.0,0.0,6.014433367370706
41,-0.39781780033285985,0.6699386253085611,41.0,0.0,5.488541424985991
42,-0.7241343853571824,0.318142212404676,42.0,0.0,5.100843818923693
43,1.788887317570166,0.309500592424655,43.0,0.0,4.228318570995485
44,1.6748334490577372,1.283606112469999,44.0,0.0,5.91920524294605
45,1.2553775116811394,-0.7111117415424628,45.0,0.0,1.9363769592716769
46,-1.8636916339175928,-1.6021489845581378,46.0,0.0,7.005548109213013
47,1.7734914765798595,0.9447993396975174,47.0,0.0,5.109235238639667
48,1.8017566596620043,-0.3083537359092867,48.0,0.0,3.192368221065659
49,1.2263642024927055,1.8082279494613815,49.0,0.0,4.325411981948254
50,-0.07488783118795794,-1.8343239184590305,0.0,1.0,4.005579271167117
51,1.867036904386294,-1.9373106812087468,1.0,1.0,11.323296266050129
52,-0.3320836624120487,-1.5406368819371608,2.0,1.0,4.108959614500996
53,-0.7246394963153029,-0.9657541232805866,3.0,1.0,2.0363475213845903
54,-1.9342287295823208,-1.2386704454530397,4.0,1.0,2.1443958562989915
55,-1.8472722972661049,-0.8232243536611112,5.0,1.0,2.983287070631244
56,-1.7876413982200399,-1.8590304820276526,6.0,1.0,3.038871328701983
57,-1.4881567414498744,0.3626154899099583,7.0,1.0,3.872785956753037
58,-1.8664673621709809,1.6863610331911656,8.0,1.0,5.22074446780908
59,-1.09431563040186,0.8979843170720581,9.0,1.0,3.903984572020905
60,0.17563562126104504,-0.9929869833952938,10.0,1.0,2.3818813546010498
61,-1.2854967600511937,-1.5556183222144297,11.0,1.0,4.209441043053831
62,-1.282620864535866,-1.622368140880619,12.0,1.0,5.6827935443142685
63,-1.4015471370562778,0.406922522546584,13.0,1.0,8.180428237609652
64,0.7320525022723725,0.17840779750912983,14.0,1.0,1.7340371228745493
65,-0.12396579751890346,0.8522663685524043,15.0,1.0,4.410805760524048
66,1.0729917236137165,0.6600226035413206,16.0,1.0,1.2816845257929066
67,0.6752562342683466,0.023619946430005534,17.0,1.0,0.8349088483443867
